sessionDuration,totalKeyEvents,typingSpeed,averageHoldTime,averageFlightTime,backspaceCount,errorRate,totalMouseEvents,mouseClicks,doubleClicks,dragCount,averageMouseSpeed,averageMouseAcceleration,totalScrollEvents,totalScrollDistance,averageScrollSpeed,maxScrollSpeed,minScrollSpeed,scrollUpCount,scrollDownCount,label
8162.457569401917,375.5807439044445,0.5411017467202619,0.17952182196902977,0.08949946082509712,2.416377462168912,0.054650299989701834,172.48776798090847,17.40933030859246,1.8832340842047535,-0.16178384391236378,0.6650131962418896,0.15640904761314722,45.22630852676869,1208.8717595031214,0.4067838513916938,0.7963494722277595,0.10535849576297981,12.406690249244127,13.309652716160974,1
7311.803943475334,488.5459484539145,0.9359833561467458,0.22165597727590267,0.11381464570823482,9.787950451728804,0.0993538020771777,310.0196467692439,35.644237437746945,6.267475388898061,5.377335029528342,1.550021252837591,0.6386788107524003,97.94524848392211,2912.08453968894,0.7110296516378455,1.7428626903815474,0.2808452539420103,24.14894133721848,23.986920689943904,0
8279.307379130702,535.3615686902139,0.953065980824156,0.216520087830354,0.13278869192372225,8.939473884806029,0.0918061959841287,360.54987064922176,34.29815393427423,4.4549435925935645,4.673472796158231,1.6206763992424191,0.6970233511663598,85.01090009308771,2358.2443594557003,0.9932895355193809,1.7345853138272427,0.332457386053521,22.738877065414762,22.13938381946257,0
11401.985299068265,349.1671002869176,0.6952270443423623,0.06728362020113132,0.09786635678788744,5.329478708914342,0.015815562525109444,215.54221736687174,22.26630331660517,1.7585025541292212,1.5530400858523583,0.6070924410179618,0.284975701120174,59.473056993918064,1006.6824218029369,0.5820543907941815,0.9864433381518508,0.00734907585512154,11.940616966437876,8.932077746842502,1
10285.684887167436,292.22297796997873,0.3864655641289899,0.12952226887044715,0.08024177183708595,2.9516087872181678,-0.007592363295778611,189.67306042993033,16.945795978339643,-0.12070015263506617,1.522142545933936,0.27937258243454033,0.26733037868136356,38.0180032538895,1235.2379645005385,0.3423580423665156,1.0774159552892575,0.13295271719567098,15.069169665756718,14.177367824449203,1
16266.066749312533,349.09331275292476,0.5881891489626312,0.1103111559028899,0.09449369451503771,3.1648795058690067,0.008989263010168329,210.9839098623476,16.675290145420586,0.34511256377170385,-0.5614932224418594,0.8142507499821785,0.2935922235851283,40.212414284783115,1193.2149548144182,0.6755217743719901,1.0912590004182692,0.14211486635069515,10.30741146041854,14.771210705720916,1
11073.164614375075,329.115939838639,0.5854365656354058,0.13076665295141,0.0651227352921743,0.7166217717329899,0.010338778966331211,193.67657993657423,19.093888218774303,1.1815713340579985,0.9063638112608292,0.5636251749158399,0.3034027411072232,30.847328080758125,1148.7318643255016,0.28130066116942554,1.0512976708632198,0.07596760292558793,10.42040493871187,10.26104944117716,1
8876.825398993291,466.8281921390256,0.7870787850470558,0.15757778423827065,0.13989020489110976,8.91748069469988,0.11265609394349614,373.7813305320099,21.388715330212406,4.633885919066315,4.342225579424346,1.58114618584702,0.5226224867797481,76.4745375726338,2852.9651767583473,0.8399170360904086,1.8949484209679783,0.36182447560920883,22.971836900353587,23.356823132945735,0
12183.521553071005,449.4901466608836,0.6135678393147461,0.09248291529542832,0.09384098232980063,1.5308168464039016,-0.013668763844419004,270.7081865768892,8.306971001383756,1.9382358001398712,1.234024454353148,0.9011931106911731,0.4191707497107065,50.681032051286465,1186.3753149664094,0.3433605408785277,0.7637239529860852,0.09375565573249664,10.553059287191092,10.087571511806702,1
6277.900655668849,463.9514945765052,0.8700698694288878,0.24107599941801566,0.12057747189252963,12.359494764443058,0.08346704873622776,333.2360128381298,31.661861666119925,5.689603196244031,4.896797332033235,1.5336270276356043,0.7214982817454547,93.00625401055959,2501.2262900870455,0.9712504442092161,1.6738272978633182,0.34554535175168744,19.98074796248278,17.033081919489753,0
13862.560238232398,289.87353176810956,0.5259218434014489,0.17351887494764384,0.06580717962617588,3.734731013632356,0.006587595818467103,191.50915775881566,22.436230776679636,1.5483405238403773,0.14322790617320724,0.7668737179364736,0.3364140296054661,38.88614752611372,1407.088683283389,0.3699534051279296,1.3687308105625249,0.0994566431482514,16.198459280917028,6.873185235858255,1
14285.645629030041,398.96485920319134,0.48363877877861444,0.1303895807541704,0.07780975595681433,2.1472848075889135,0.016637123628304207,272.99165367499546,13.851001847124031,2.3937972982162514,2.0487071264165637,0.5414749305695474,0.2818550930752483,39.82307427130785,1230.8987331190501,0.3983389657674091,1.170222817997343,0.07430496866755784,8.28131314175928,6.250538981231908,1
11851.108168467665,365.72194170293744,0.6896456368290038,0.12394294365318298,0.09949396465759905,2.495292995747425,0.022858861895274134,209.97874216270063,8.38771021628215,1.450459725404465,-0.8698163395321641,1.2093724391439116,0.30394470482407393,51.33326826071239,1107.0837843768763,0.3161107325974264,0.7352930058748302,0.10311656748095616,11.574727337917384,9.308015000080875,1
10897.64021667543,455.9994009154618,0.7866727295289727,0.21150544345360373,0.15501256464206603,8.884326775244812,0.09880707987755827,332.32238807614794,40.18605319859179,7.524517181115903,4.02012112958086,1.188167903261536,0.7255977146418771,82.33595081261576,2302.853393314505,0.7257917542294037,1.2106191561431972,0.33025665078794747,24.08662593655531,29.638163607828375,0
7005.291257171813,478.65979025323713,0.9202659998499305,0.24479209951991573,0.13331457313864067,7.8325557328747974,0.10450162088895015,346.5922351489411,27.170314345537975,6.779828640755049,4.724829373485832,1.673852755529981,0.7268775789148642,72.7160968675829,2601.0522686348404,1.0629318517441613,1.9190262371827538,0.2943509438446695,25.36818672311645,18.75147841339497,0
16287.888178650652,307.40819460989206,0.5165315112613219,0.13267530094128055,0.08665756572427177,4.5998838038841,0.0412041981499776,236.71149490559358,23.499786872881902,2.8760467925297943,-0.28045557100246676,1.219168700361832,0.20298757396203562,43.89187439720912,1089.3820366171735,0.4290947364339486,1.0431468482341681,0.06141295927016088,9.652204207744234,15.020325656868955,1
10796.586775541205,339.3876613576543,0.3507535370285181,0.12334401419920406,0.07885016429984332,3.281772493822408,0.03416428846513114,223.15427216429183,17.823029629468003,3.2308745131547347,-1.4883273534129895,0.9827543242771172,0.3596441137581753,51.71531171729053,885.8237085748176,0.4168015340532529,1.0737545001181543,0.121800288761129,9.94185072889446,9.565364314156339,1
13908.003526986406,328.0525976566795,0.6646977884353733,0.16610203192066264,0.09911775544163215,-1.3453390920280723,0.004617153004254035,216.90212277574207,13.99254233026241,1.2690437242845267,2.6672241115511373,1.1424080568035786,0.2143501762590801,60.58789184496894,988.3118732716695,0.4409636118683994,0.9017567309796296,0.05974524094847456,15.11581820762645,13.77285716907808,1
11553.074429348299,302.18246273578484,0.575979044793104,0.1514580635669466,0.10484190744018614,0.641920417680395,0.03906250090752174,196.06787213071837,20.482346169054416,-0.7475048427252347,0.2198008708825373,0.5978803560142174,0.3464369863546574,58.111674978026244,1078.5055424759385,0.2962933926430004,1.0129684717200245,0.1809393819830434,15.502529468959338,5.5636686284611425,1
13830.804235404148,357.087798788858,0.4959674601841865,0.18510194905301453,0.053275892537934064,3.3528831105544503,0.003807929601567079,167.28128542649566,13.064346751052426,1.2300039338025428,0.9434115111001041,0.6367565510916071,0.5485189916678892,50.53149156379209,1108.473350132477,0.5021515392781865,0.745645608521425,0.0815530280484269,12.40249924798753,9.67908559042456,1
13295.377076201385,377.36468025616307,0.6069605920105661,0.14086234468804454,0.09244595006064567,1.3636022331553856,0.005831864661790745,183.91010756175916,12.266599577063673,4.012270445700765,0.5863944665783558,0.8433249950809238,0.5049812095785926,61.69069525826331,1002.892079855814,0.241641161021242,0.6209102990489856,0.11241625712579412,13.60309469590915,10.175110872453686,1
9397.631340560953,486.9981874909778,1.0305574432686815,0.2836489392199061,0.15922156064592868,7.724382614280128,0.0846572502811649,361.11020801986535,36.900694694342576,5.385856468752816,4.391828707716102,1.7161999079923385,0.6664484167966933,69.1681155333395,2692.4421157162196,0.8919184426836443,1.7914351241848963,0.33786521118873736,16.600107092219243,24.66779027427693,0
9938.738604816108,541.0149187254482,0.7323355056099947,0.23548432118759138,0.15587898775886325,5.6564774533436655,0.12970760790520586,361.645573869642,24.161212920500397,5.951234348156885,2.6875326965514503,1.5064522632282837,0.8054620628487318,75.24465553264645,2535.882834209768,0.5767434567487566,1.6030107749765936,0.2512773726194852,25.53908614331862,22.783553623838888,0
6141.727318980484,474.7850992093688,0.777978797899321,0.23350466901839942,0.1396776671625713,6.319022717267126,0.11307005699563087,377.75845678150495,41.728120809482206,7.167217733304373,3.240197868012225,1.4054344214834087,0.6556570581764964,82.72517990229593,2202.525110719205,0.7096240594355406,1.5385803311201736,0.3059175100561718,23.11121730440861,21.781532702228972,0
9734.374825655477,458.95605387951565,0.8885749968181694,0.21824709643007537,0.1536598889929052,11.35306650757553,0.06689096412364681,327.4038865522709,23.95570567689639,6.052457386889444,5.491673858801808,1.7950401083369534,0.6075074184280725,80.63383392637718,2470.355422231376,0.8520475005368217,1.6577360178906864,0.29460081569936947,24.271814232066916,22.0220520247591,0
8720.883352585546,448.8373388312208,0.8241991463802391,0.26059207480499225,0.1626175120719231,10.23032796855716,0.13508076217842238,344.86231085525196,26.919643923318382,5.846739446600695,2.7873428673766862,1.5396840384417791,0.577763538501276,67.03951307176072,2368.1351730445667,0.7545107834710689,1.6514681668455244,0.3257859809585068,26.825474946034237,26.97660908336599,0
11928.347921780098,412.5571803897521,0.48573124059196515,0.16521930646966174,0.06815374470654842,3.5871158643332586,0.013839314316285175,200.4045743023547,11.070069836825088,1.8232258368842178,1.202328796422802,1.0901855096558424,0.18569806879262712,48.47561613803552,928.2851969485051,0.48089192693927196,0.6510914999830555,0.07926865497140685,10.879894724990747,12.092760911017598,1
15099.86881003508,343.70473902098877,0.5672597482413043,0.187219602898701,0.0832582805776392,2.1927030735160065,-0.010059406567903065,231.92292357199574,13.524550428810468,1.7001618037251194,1.4430021304473752,0.9778074244559785,0.2877942867878723,54.567031863856585,1070.885585592921,0.1085744010183059,1.008678165574362,0.2034113020752912,19.502701493802846,8.739916818117512,1
10779.52826789271,494.59305048042916,0.8651407390624777,0.2550322577658334,0.1318062042318333,7.087882896633211,0.09158095604300558,348.2963421234117,28.220325414565146,4.837061013147087,3.164129744381694,1.3055291876978445,0.614226682339498,69.02856130229536,2393.6136983415813,0.8854966308471578,1.6320783255918656,0.30266921362395105,29.39750793580889,26.154613281382133,0
